run_id,stage,problem,representation,local_search,surrogate,control_mode,rng_seed,budget_seconds,iterations,completed_iterations,stop_reason,best_exact_score,time_to_best,best_certificate_path,best_rendering_path,best_certificate_hash,num_exact_calls,num_exact_timeouts,num_invalid_samples,num_repaired_samples,num_duplicates,num_model_train_calls,num_model_samples,num_model_samples_valid,fallback_floor_attempts,fallback_floor_used,effective_train_every,effective_model_samples,effective_local_search,num_exports,event_stream,checkpoint_path,checkpoint_every,resumed_from_checkpoint,elapsed_seconds,return_code,summary_path
misr/triangle_free_rect/sequence_pair_pivot/triangle_free_exact_gap_pressure/budget86400/git20750a588a5b,main,misr,triangle_free_rect,sequence_pair_pivot,triangle_free_exact_gap_pressure,patternboost,3641673365925308002,86400,1000000,15054,budget_exhausted,1.375,793.8996702739969,runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/sequence_pair_pivot/triangle_free_exact_gap_pressure/certificates/best_iter000540_1517e6a389b6.json,runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/sequence_pair_pivot/triangle_free_exact_gap_pressure/renderings/best_iter000540_1517e6a389b6.svg,1517e6a389b653a5083b033b8c91512c8fa783b2401b80850a92803641d2975a,18066,0,0,3455,135049,2150,34400,3452,0,False,7,16,sequence_pair_pivot,5,runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/sequence_pair_pivot/triangle_free_exact_gap_pressure/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/sequence_pair_pivot/triangle_free_exact_gap_pressure/checkpoint.json,1,False,86410.54282290908,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/misr/triangle_free_rect/sequence_pair_pivot/triangle_free_exact_gap_pressure/summary.json
unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,coord_mutation,exact_stab_gap_pressure,patternboost,1657635024231531213,86400,1000000,15275,budget_exhausted,1.5000000000000004,40243.000943458,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/certificates/best_iter009255_7d848befe7ef.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/renderings/best_iter009255_7d848befe7ef.svg,7d848befe7ef9b89a2df41e94c71898c5e7dfe1f49967030cc92f80fb3f11caa,18312,0,0,452,134567,2182,34912,85,0,False,7,16,coord_mutation,11,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/checkpoint.json,1,False,86409.41534078098,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/exact_stab_gap_pressure/summary.json
unit_square/line_square_incidence/coord_mutation/greedy_partial_lp_bitset/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,coord_mutation,greedy_partial_lp_bitset,patternboost,7712535256970562700,86400,1000000,13690,budget_exhausted,1.25,58352.63790768001,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/greedy_partial_lp_bitset/certificates/best_iter010710_9b5c298e9e89.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/greedy_partial_lp_bitset/renderings/best_iter010710_9b5c298e9e89.svg,9b5c298e9e89b787ead4b4015497193925cda2f7763aa220752f160a1ea106b5,16428,0,0,335,141672,1955,31280,312,0,False,7,16,coord_mutation,3,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/greedy_partial_lp_bitset/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/greedy_partial_lp_bitset/checkpoint.json,1,False,86411.44269704202,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/greedy_partial_lp_bitset/summary.json
unit_square/line_square_incidence/coord_mutation/incidence_statistics/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,coord_mutation,incidence_statistics,patternboost,8523716573826569880,86400,1000000,16073,budget_exhausted,1.3333333333333333,3636.8432101260405,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/incidence_statistics/certificates/best_iter002040_ceabf1422ce3.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/incidence_statistics/renderings/best_iter002040_ceabf1422ce3.svg,ceabf1422ce3fa343e75da319f175519b429eb613d85b1d6b551351253818b9a,19287,0,0,1193,141733,2296,36736,862,0,False,7,16,coord_mutation,4,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/incidence_statistics/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/incidence_statistics/checkpoint.json,1,False,86409.88117974199,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/incidence_statistics/summary.json
unit_square/line_square_incidence/primal_dual_lines/exact_stab_gap_pressure/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,primal_dual_lines,exact_stab_gap_pressure,patternboost,8678108002581232887,86400,1000000,14089,budget_exhausted,1.4285714285714288,2035.7901308299624,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/exact_stab_gap_pressure/certificates/best_iter000765_204fe5f5bd75.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/exact_stab_gap_pressure/renderings/best_iter000765_204fe5f5bd75.svg,204fe5f5bd7557a3992b3e41126856c6919fd81752fb50739c6b10b5d96f84fc,16897,0,0,327,133316,2012,32192,25,0,False,7,16,primal_dual_lines,10,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/exact_stab_gap_pressure/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/exact_stab_gap_pressure/checkpoint.json,1,False,86407.93984276499,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/exact_stab_gap_pressure/summary.json
unit_square/line_square_incidence/primal_dual_lines/greedy_partial_lp_bitset/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,primal_dual_lines,greedy_partial_lp_bitset,patternboost,290617923336331386,86400,1000000,13298,budget_exhausted,1.2068965517241381,12065.348494456965,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/greedy_partial_lp_bitset/certificates/best_iter003410_1a54969af26e.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/greedy_partial_lp_bitset/renderings/best_iter003410_1a54969af26e.svg,1a54969af26e25d3779ceb470efeb1adba30bba9aa6a5924753d549b900c9aa7,15956,0,0,359,133762,1898,30368,192,0,False,7,16,primal_dual_lines,7,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/greedy_partial_lp_bitset/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/greedy_partial_lp_bitset/checkpoint.json,1,False,86412.351584266,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/greedy_partial_lp_bitset/summary.json
unit_square/line_square_incidence/primal_dual_lines/incidence_statistics/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,primal_dual_lines,incidence_statistics,patternboost,3790208076722441949,86400,1000000,14669,budget_exhausted,1.25,5109.283061449998,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/incidence_statistics/certificates/best_iter002000_3a19e0afb3e5.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/incidence_statistics/renderings/best_iter002000_3a19e0afb3e5.svg,3a19e0afb3e5db0e74bd672d9751d38df18915fef6073534960410091c7015c1,17604,0,0,824,126517,2095,33520,596,0,False,7,16,primal_dual_lines,8,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/incidence_statistics/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/incidence_statistics/checkpoint.json,1,False,86409.06245649199,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/primal_dual_lines/incidence_statistics/summary.json
unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,sqstab_local_hillclimb,exact_stab_gap_pressure,patternboost,6833303534679309443,86400,1000000,13709,budget_exhausted,1.5000000000000004,33443.54709416197,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/certificates/best_iter007030_98012977bc67.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/renderings/best_iter007030_98012977bc67.svg,98012977bc6798bc68414b7bbba42c7ba79765ceb05681ed32716f4aeacfc726,16443,0,0,396,134158,1958,31328,112,0,False,7,16,sqstab_local_hillclimb,9,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/checkpoint.json,1,False,86406.69807941199,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/summary.json
unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,sqstab_local_hillclimb,greedy_partial_lp_bitset,patternboost,1447965641123641017,86400,1000000,13042,budget_exhausted,1.3636363636363635,21763.829117810994,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset/certificates/best_iter004910_043f2e9afe16.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset/renderings/best_iter004910_043f2e9afe16.svg,043f2e9afe16d0ac733d576f2c3d1feec777f5ad7db8b0dae7956f7996d98733,15646,0,0,335,119613,1863,29808,159,0,False,7,16,sqstab_local_hillclimb,5,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset/checkpoint.json,1,False,86417.51376708102,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset/summary.json
unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics/budget86400/git20750a588a5b,main,unit_square,line_square_incidence,sqstab_local_hillclimb,incidence_statistics,patternboost,6789929168667418009,86400,1000000,14329,budget_exhausted,1.3333333333333333,25297.486101619084,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics/certificates/best_iter006495_87e4d2ef5141.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics/renderings/best_iter006495_87e4d2ef5141.svg,87e4d2ef5141fe388ee3235a8f998214bdf88792840775bda745f5ba807a8553,17196,0,0,761,126970,2046,32736,535,0,False,7,16,sqstab_local_hillclimb,8,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics/checkpoint.json,1,False,86409.69869684405,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics/summary.json
unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,coord_mutation,exact_stab_gap_pressure,patternboost,2528277082550777017,86400,1000000,18944,budget_exhausted,1.5000000000000004,1248.4405882395804,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/certificates/best_iter000835_438875734d17.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/renderings/best_iter000835_438875734d17.svg,438875734d17e6ba2a5fd3a67ca07d42dd836baa1ff0cf277f27a4d64347dc76,22638,0,0,18054,219093,2706,43296,10112,0,False,7,16,coord_mutation,8,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/checkpoint.json,1,False,86407.96281954646,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/summary.json
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,patternboost,8110589349372638205,86400,1000000,15941,budget_exhausted,1.3636363636363638,85254.94023199205,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset/certificates/best_iter015820_b03c1c8f2142.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset/renderings/best_iter015820_b03c1c8f2142.svg,b03c1c8f21424f0ae2a72bb21b491f4b0a2292a18ab1672f070af02e65bfc05e,19021,0,0,24795,189083,2277,36432,27354,0,False,7,16,coord_mutation,12,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset/checkpoint.json,1,False,86407.24471844698,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset/summary.json
unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,coord_mutation,incidence_statistics,patternboost,9130970194417919624,86400,1000000,17462,budget_exhausted,1.3157894736842104,521.5989118441939,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics/certificates/best_iter000350_3f21df44f372.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics/renderings/best_iter000350_3f21df44f372.svg,3f21df44f372c55511c41d8996205ed81b41727a1a0b91ab5659f48b1ca8ec58,20929,0,0,24473,182492,2494,39904,31010,0,False,7,16,coord_mutation,4,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics/checkpoint.json,1,False,86411.82149387896,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics/summary.json
unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,primal_dual_lines,exact_stab_gap_pressure,patternboost,8633834801206939985,86400,1000000,15738,budget_exhausted,1.4285714285714288,35370.453182034194,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure/certificates/best_iter009075_db122331526b.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure/renderings/best_iter009075_db122331526b.svg,db122331526b8ddb753cfb270741b50960a75ad99eebb21372a4ba3812404c6e,18882,0,0,13996,170949,2248,35968,14226,0,False,7,16,primal_dual_lines,6,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure/checkpoint.json,1,False,86408.67684141546,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure/summary.json
unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,primal_dual_lines,greedy_partial_lp_bitset,patternboost,3022243306880390800,86400,1000000,15492,budget_exhausted,1.3636363636363638,3674.1634791865945,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset/certificates/best_iter001715_b365341c916c.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset/renderings/best_iter001715_b365341c916c.svg,b365341c916c73a165393b79d3b4ed77bf438678b01675d80a3c57f37ef94398,18577,0,0,20278,173164,2213,35408,20527,0,False,7,16,primal_dual_lines,7,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset/checkpoint.json,1,False,86414.88034103811,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset/summary.json
unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,primal_dual_lines,incidence_statistics,patternboost,6108797284851227987,86400,1000000,16683,budget_exhausted,1.3333333333333333,9939.641371175647,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics/certificates/best_iter004295_3a1eb308269b.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics/renderings/best_iter004295_3a1eb308269b.svg,3a1eb308269b49af49013e984173591c1f90e0c166c5e2e884f9a5e3727308d3,20018,0,0,18082,161759,2383,38128,22326,0,False,7,16,primal_dual_lines,7,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics/checkpoint.json,1,False,86410.57978659123,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics/summary.json
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,patternboost,6822145025470109207,86400,1000000,16949,budget_exhausted,1.5000000000000002,1644.3052277639508,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/certificates/best_iter000880_816096b04ac5.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/renderings/best_iter000880_816096b04ac5.svg,816096b04ac53bbf2a0de59a5bc1cd05fdec14319dc1886c3656b1cd9cc11a9b,20308,0,0,17296,197163,2421,38736,17551,0,False,7,16,sqstab_local_hillclimb,9,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/checkpoint.json,1,False,86417.2249976471,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/summary.json
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,patternboost,237164431491923500,86400,1000000,16214,budget_exhausted,1.3461538461538465,24058.30579507351,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/certificates/best_iter007210_00cfe4c3666f.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/renderings/best_iter007210_00cfe4c3666f.svg,00cfe4c3666f581cdff5b22b45d9e29d12b5e3523d178029a28d0a429816ff65,19433,0,0,20073,179269,2316,37056,22197,0,False,7,16,sqstab_local_hillclimb,9,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/checkpoint.json,1,False,86412.60857483745,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/summary.json
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics/budget86400/git20750a588a5b,main,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,incidence_statistics,patternboost,7003408891202330585,86400,1000000,17403,budget_exhausted,1.3333333333333333,12.140764981508255,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics/certificates/best_iter000005_69877fd54db5.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics/renderings/best_iter000005_69877fd54db5.svg,69877fd54db58428affbe0ada4190aef5ef1dfb6946c0380ccb5370e5b317c97,20872,0,0,22137,179541,2486,39776,26894,0,False,7,16,sqstab_local_hillclimb,4,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics/checkpoint.json,1,False,86407.11512972414,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics/summary.json
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure/budget86400/git20750a588a5b,main,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,patternboost,4904227016406467189,86400,1000000,15122,budget_exhausted,1.4285714285714288,42603.33571908064,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/exact_stab_gap_pressure/certificates/best_iter010075_e741e12e7c41.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/exact_stab_gap_pressure/renderings/best_iter010075_e741e12e7c41.svg,e741e12e7c41bac3e8b7a50cd122c68407d8d87a1043bd95243a85bce5d71e72,18144,0,0,18985,121135,2160,34560,13392,0,False,7,16,coord_mutation,15,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/exact_stab_gap_pressure/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/exact_stab_gap_pressure/checkpoint.json,1,False,86409.33214428648,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/exact_stab_gap_pressure/summary.json
unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset/budget86400/git20750a588a5b,main,unit_square,square_direct,coord_mutation,greedy_partial_lp_bitset,patternboost,7991095774270741290,86400,1000000,14527,budget_exhausted,1.25,13506.465573071968,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset/certificates/best_iter005090_3f080f0272e2.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset/renderings/best_iter005090_3f080f0272e2.svg,3f080f0272e275af0f12bc44830d3fada2fbe94ac77e0cf69832085be63d1b8c,17436,0,0,17370,121048,2074,33184,12521,0,False,7,16,coord_mutation,6,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset/checkpoint.json,1,False,86409.8332274789,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset/summary.json
unit_square/square_direct/coord_mutation/incidence_statistics/budget86400/git20750a588a5b,main,unit_square,square_direct,coord_mutation,incidence_statistics,patternboost,3244755202168782349,86400,1000000,16027,budget_exhausted,1.25,142.37492119101807,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/incidence_statistics/certificates/best_iter000115_8f12f1f5e31c.json,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/incidence_statistics/renderings/best_iter000115_8f12f1f5e31c.svg,8f12f1f5e31c89ab46cfbb345abf5cdae87841ba864989f159bf3ae3c8c840d4,19236,0,0,21189,135148,2289,36624,23225,0,False,7,16,coord_mutation,3,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/incidence_statistics/events.jsonl,runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/incidence_statistics/checkpoint.json,1,False,86414.74607805198,0,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/square_direct/coord_mutation/incidence_statistics/summary.json
