config_id,problem,representation,local_search,surrogate,improvement_index,point_kind,generation,generation_fraction,elapsed_seconds,elapsed_fraction,model_train_calls,cumulative_model_epochs,model_epoch_fraction,best_score,exact_score,source_type,candidate_id
unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,coord_mutation,exact_stab_gap_pressure,1,improvement,0,0.0,8.443683,9.771880651362773e-05,0,0,0.0,1.1428571428571428,1.1428571428571428,initial_or_local,38085b6013009477e2ecd93181fa9a3c8bd653194d0421f39235c0c9783402ae
unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,coord_mutation,exact_stab_gap_pressure,2,improvement,5,0.0002639358108108108,10.977412,0.000127041671181684,0,0,0.0,1.2307692307692308,1.2307692307692308,local_mutation,de882160478d78060e75ff6cef0fa1fe3b3116be087e57e8e4903439aa4ccf7f
unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,coord_mutation,exact_stab_gap_pressure,3,improvement,15,0.0007918074324324325,29.244386,0.00033844549791173397,2,6,0.0007390983000739098,1.25,1.25,local_mutation,e91224394183824928e7e29495e263b8de702bdc0d5b993eac97610947646895
unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,coord_mutation,exact_stab_gap_pressure,4,improvement,25,0.001319679054054054,40.865061,0.00047293165660371124,3,9,0.0011086474501108647,1.3333333333333333,1.3333333333333333,local_mutation,55a56016f823739a8d3f89f09f70c6008f8e4d543eeedb34fc763fd265a10735
unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,coord_mutation,exact_stab_gap_pressure,5,improvement,105,0.005542652027027027,151.027135,0.001747838162964258,14,42,0.005173688100517369,1.4117647058823526,1.4117647058823526,local_mutation,535667b9931c95d09ad91f99aa6140c0fe2699061fbf45dee0dcc6125390ab4f
unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,coord_mutation,exact_stab_gap_pressure,6,improvement,280,0.014780405405405405,378.928277,0.004385339783919568,39,117,0.014412416851441241,1.4999999999999998,1.4999999999999998,local_mutation,cd13069647f8c96f4d9906bfb5a7ed125c10d0b08dec72c1b9209c1e243d13c0
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,1,improvement,5,0.00031365660874474623,11.521556,0.00013334016189895103,0,0,0.0,1.1428571428571428,1.1428571428571428,local_mutation,2c8e6f41cef3380daf783dbcead8de12140ae1527151940239fa7becfdc7983d
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,2,improvement,5,0.00031365660874474623,11.689954,0.00013528904940888974,0,0,0.0,1.153846153846154,1.153846153846154,local_mutation,53aa1bac47f99082a26d831b54b43d9243c15c5c047eae960137258e8d8bb976
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,3,improvement,5,0.00031365660874474623,11.876396,0.00013744676200124829,0,0,0.0,1.1764705882352942,1.1764705882352942,local_mutation,18dc8c7a790557ee006d77116418020ac38bb882e9832a4a90ccfa2e5d50407e
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,4,improvement,10,0.0006273132174894925,23.233246,0.00026888076428896896,1,3,0.0004391743522178305,1.1904761904761907,1.1904761904761907,local_mutation,20c6446613e4671dc51f9d4315d16b63d4b25a7efdedeb4b14482263b13ba8ec
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,5,improvement,25,0.0015682830437237312,49.406729,0.000571789196160449,3,9,0.0013175230566534915,1.2000000000000002,1.2000000000000002,local_mutation,029f9ae68e75ec45c5ef26ef7a99ad68456c0d686bc32f781404f12fef46b23a
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,6,improvement,40,0.00250925286995797,76.824201,0.0008890944416793665,5,15,0.0021958717610891525,1.2121212121212122,1.2121212121212122,local_mutation,1df9541543ccfb5b036b592dd98920547dd9675f1a5cb834a0dd35e93e05fa4c
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,7,improvement,385,0.024151558873345462,717.028138,0.008298240967367896,54,162,0.023715415019762844,1.2162162162162162,1.2162162162162162,local_mutation,1c93de55729b27bf143d212064c59551a8b43d34a6c707366946a4f5944d8181
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,8,improvement,440,0.02760178156953767,815.977537,0.009443392618973279,62,186,0.027228809837505488,1.25,1.25,local_mutation,ab6179a3785789e991162331c3be8e951a524fbca64fdde05ec035d01b373c49
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,9,improvement,4390,0.2753905024778872,12282.770998,0.14214978197745687,627,1881,0.2753623188405797,1.3043478260869563,1.3043478260869563,local_mutation,b0638435f7a5bb5f1b65c0769b8adf806af8a50cf78564d15c194c29611f1e2e
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,10,improvement,6020,0.3776425569286745,19087.161254,0.22089769574524,859,2577,0.37725076855511636,1.3157894736842106,1.3157894736842106,local_mutation,e49964051e0348937f6cb5e211017e0794e94deb9a82d95545402a8cfa517d39
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,11,improvement,8760,0.5495263785207954,32975.910069,0.38163362547261054,1251,3753,0.549407114624506,1.3333333333333333,1.3333333333333333,local_mutation,b0c7ac38f9cc86d6846f8753169a05124b682b31ef37a4b16523bc789b370e2b
unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,coord_mutation,greedy_partial_lp_bitset,12,improvement,15820,0.9924095100683772,85254.940267,0.9866642611368792,2259,6777,0.9920948616600791,1.3636363636363638,1.3636363636363638,local_mutation,434c8a3a92feca5fe7a80b1c1258c1a8da308d3bcd549aca08b403c567edccda
unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics,unit_square,sqstab_exact_grid,coord_mutation,incidence_statistics,1,improvement,0,0.0,8.352469,9.665886976577218e-05,0,0,0.0,1.2,1.2,initial_or_local,03e4bce1dab0b2717ccd657ca17120f5180672b97060a1aae16c4d7cea8b74af
unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics,unit_square,sqstab_exact_grid,coord_mutation,incidence_statistics,2,improvement,0,0.0,8.497361,9.833563108725716e-05,0,0,0.0,1.2307692307692308,1.2307692307692308,initial_or_local,aee5430f721d86e46d453db2ca02714b894c3b1317558a48aa1e727f382404fa
unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics,unit_square,sqstab_exact_grid,coord_mutation,incidence_statistics,3,improvement,15,0.000859008131943649,30.136734,0.00034875707373133847,2,6,0.0008019246190858059,1.25,1.25,local_mutation,8a1d263bab94cf96bae4c6c600b6d649974d7a8f817dd82bbbd60222c0c8c91d
unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics,unit_square,sqstab_exact_grid,coord_mutation,incidence_statistics,4,improvement,350,0.020043523078685146,521.598942,0.0060361989017549845,49,147,0.019647153167602245,1.3157894736842104,1.3157894736842104,local_mutation,bb77a2c51a0087ac012bf8b4845a87af80d294f9519896cb7776f37402a9197a
unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,primal_dual_lines,exact_stab_gap_pressure,1,improvement,0,0.0,8.323957,9.633242058869657e-05,0,0,0.0,1.1428571428571428,1.1428571428571428,initial_or_local,59957e4fae9d35a9d17ed7aff6ee3784d9c07c1d75fabbafc041292cf06dd686
unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,primal_dual_lines,exact_stab_gap_pressure,2,improvement,5,0.0003177023764137756,10.735474,0.0001242406942499843,0,0,0.0,1.25,1.25,local_mutation,c4ad8cd2c22356e312e5dcf6cb0f2125eb8c6e039a024c01fe9dc1047afe90c2
unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,primal_dual_lines,exact_stab_gap_pressure,3,improvement,10,0.0006354047528275512,24.244042,0.0002805741609085708,1,3,0.00044483985765124553,1.3333333333333333,1.3333333333333333,local_mutation,7e8f17b6b417b3ca6039e52f5d3c14a9121cb8643e6d234050c31c980b8e4c54
unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,primal_dual_lines,exact_stab_gap_pressure,4,improvement,385,0.02446308298386072,662.730325,0.007669719630313272,54,162,0.02402135231316726,1.3636363636363638,1.3636363636363638,local_mutation,fe3c2b510a7970181a932758488605d76247582be379709b7c642c1914a82a83
unit_square/sqstab_exact_grid/primal_dual_lines/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,primal_dual_lines,exact_stab_gap_pressure,5,improvement,405,0.02573389248951582,701.850946,0.008122459128590713,57,171,0.025355871886120998,1.4285714285714286,1.4285714285714286,local_mutation,959ce1fe9188cd6369f4c41662fedb1b63108c36a1ad805aafdb8e93c9b0cf30
unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,primal_dual_lines,greedy_partial_lp_bitset,1,improvement,0,0.0,8.268523,9.568401839322237e-05,0,0,0.0,1.0,1.0,initial_or_local,a66347fd4a67bb444165e8d81bb7a93d68b82089468d9b2e6558918e9a469dd9
unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,primal_dual_lines,greedy_partial_lp_bitset,2,improvement,5,0.00032274722437387036,10.544063,0.00012201675172594856,0,0,0.0,1.1428571428571428,1.1428571428571428,local_mutation,acca17336ef9b17db3c5687100395b567fdc7b5f0ba931a5197152080ddaac82
unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,primal_dual_lines,greedy_partial_lp_bitset,3,improvement,5,0.00032274722437387036,10.698887,0.00012380838760380874,0,0,0.0,1.2307692307692308,1.2307692307692308,local_mutation,23eaf71c7378a1f555c45871560fdc35520a85e8b683f294ba5a07f3a6b168cd
unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,primal_dual_lines,greedy_partial_lp_bitset,4,improvement,35,0.0022592305706170927,53.890913,0.0006236300135731068,4,12,0.0018075011296882061,1.25,1.25,local_mutation,ffc71d3f48e86e53bfb346ba12d788de28fc98eaa1e02f9b8234cd0ea5f8977c
unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,primal_dual_lines,greedy_partial_lp_bitset,5,improvement,1710,0.11037955073586367,3666.735421,0.042431759513282354,244,732,0.11025756891098057,1.2857142857142856,1.2857142857142856,local_mutation,059e62c9979c54abecd68d500ea1fa8ac5072a0761c343bba1d695a1ddea180c
unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,primal_dual_lines,greedy_partial_lp_bitset,6,improvement,1715,0.11070229796023755,3674.014267,0.04251599090920947,244,732,0.11025756891098057,1.3333333333333333,1.3333333333333333,local_mutation,66539e05e6c57311264438c77b4725665b229a29988c1ad6b1e26aaefa6a7028
unit_square/sqstab_exact_grid/primal_dual_lines/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,primal_dual_lines,greedy_partial_lp_bitset,7,improvement,1715,0.11070229796023755,3674.163513,0.04251771799601918,244,732,0.11025756891098057,1.3636363636363638,1.3636363636363638,local_mutation,f2b241039cad2df4865e32a66f1641475ff9940b4242abb348cf6950e134e064
unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics,unit_square,sqstab_exact_grid,primal_dual_lines,incidence_statistics,1,improvement,0,0.0,8.296654,9.601433088969315e-05,0,0,0.0,1.0,1.0,initial_or_local,cecbcfc737df12176fb5940f8935bd9bc41a9d4c7c4fc09b3d16c92d163f917c
unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics,unit_square,sqstab_exact_grid,primal_dual_lines,incidence_statistics,2,improvement,5,0.0002997062878379188,11.443794,0.00013243510260274623,0,0,0.0,1.1111111111111112,1.1111111111111112,local_mutation,a97522972b0bb484891d01fb649ae594cfb09d125fe0c991b56389d39a74134c
unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics,unit_square,sqstab_exact_grid,primal_dual_lines,incidence_statistics,3,improvement,10,0.0005994125756758376,22.160134,0.0002564516295889812,1,3,0.000419639110365086,1.1538461538461537,1.1538461538461537,local_mutation,ff94b57f5f6a9eb9f9e54c03a79c3c89829c3ef751a16f4dd01ec9eba820b2d5
unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics,unit_square,sqstab_exact_grid,primal_dual_lines,incidence_statistics,4,improvement,10,0.0005994125756758376,22.295403,0.00025801705132708406,1,3,0.000419639110365086,1.25,1.25,local_mutation,488ef160130cac0f598ff591a6a9e502e67fe248e477f8809b0d9cc5b9ec72cd
unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics,unit_square,sqstab_exact_grid,primal_dual_lines,incidence_statistics,5,improvement,560,0.03356710423784691,880.179263,0.01018601269860455,79,237,0.0331514897188418,1.2903225806451613,1.2903225806451613,local_mutation,fe87679b620c1b1a599da97a3ea111112e2fe7b3c7aeda8cb4177a4a0e1fe3f2
unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics,unit_square,sqstab_exact_grid,primal_dual_lines,incidence_statistics,6,improvement,1315,0.07882275370137265,2232.199371,0.025832477649298007,187,561,0.07847251363827108,1.3043478260869565,1.3043478260869565,local_mutation,2ec27b9f48631e98c2602bf8f765488bb7f96baab9dbf40d1285b9b74bc8f59c
unit_square/sqstab_exact_grid/primal_dual_lines/incidence_statistics,unit_square,sqstab_exact_grid,primal_dual_lines,incidence_statistics,7,improvement,4295,0.2574477012527723,9939.641403,0.11502806054013288,613,1839,0.25723877465379774,1.3333333333333333,1.3333333333333333,local_mutation,c51fd733b4451d04515acff69f8155a3fafeacd82729478afdef375cc2d5a786
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,1,improvement,0,0.0,9.579627,0.00011085321242681452,0,0,0.0,1.1428571428571428,1.1428571428571428,initial_or_local,12bf123ea8f83313b22babe84339dfd179140a683ad12a6f1deb9d339e10253c
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,2,improvement,5,0.0002950026550238952,11.987687,0.00013871872187895862,0,0,0.0,1.25,1.25,local_mutation,6c1ac93bac4fd2d5ce683f2a430e119b32c7e3531f486fda752a48468306f688
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,3,improvement,10,0.0005900053100477904,23.882911,0.0002763674834577281,1,3,0.0004130524576621231,1.3333333333333333,1.3333333333333333,local_mutation,ac64ab26d95cd16a4fcacb34955915a880416729271841f9fe277d58494df847
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,4,improvement,85,0.0050150451354062184,148.101206,0.0017137926611741161,12,36,0.004956629491945477,1.3636363636363638,1.3636363636363638,model_sample,870a308c6ff1f1c08c48af40de14fd2a85ad3c8129dd00fcd758c24920fc6678
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,5,improvement,135,0.007965071685645171,223.426131,0.002585435149139344,19,57,0.00784799669558034,1.3953488372093024,1.3953488372093024,local_mutation,70057c13b1677103545a9664f71969149ecfff7056428c0987271215da51e911
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,6,improvement,185,0.010915098235884123,312.135441,0.0036119586229307705,26,78,0.0107393638992152,1.4117647058823526,1.4117647058823526,local_mutation,3417ac4da731a6e0c6a84998a5c4f9df2058cd7ecb0c0094c49263128093a6c5
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,7,improvement,190,0.011210100890908018,320.138378,0.003704566745908775,27,81,0.011152416356877323,1.4285714285714286,1.4285714285714286,local_mutation,59d71f57982496a66972547dd362f832de973069d568603048d054232e7d1ff9
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,8,improvement,870,0.05133046197415777,1627.220448,0.01882981602388071,124,372,0.05121850475010326,1.4516129032258065,1.4516129032258065,local_mutation,d61dd12bd7734cf09a2bf04199dc73bf9b81145e6e98788248febf92213eea57
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,exact_stab_gap_pressure,9,improvement,880,0.05192046728420556,1644.305283,0.019027517755224953,125,375,0.05163155720776538,1.5000000000000002,1.5000000000000002,local_mutation,97a9662f08ddf3e978929062761bf4a45d5aa9ec9a79290e76b1191fbc3e4303
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,1,improvement,0,0.0,9.541395,0.00011041669910631961,0,0,0.0,1.0,1.0,initial_or_local,bfcdc2b45a07ef46af51801e5a8cd2f9f1aa09de270b8afcbe37d14f4f52dd6e
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,2,improvement,0,0.0,9.669855,0.00011190328772016463,0,0,0.0,1.1428571428571428,1.1428571428571428,initial_or_local,0fb0b2156217b51f71b85fec90fe0f83ed9ec66eab68828f4d182206939f4402
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,3,improvement,15,0.0009251264339459727,35.029912,0.00040537963820016414,2,6,0.0008635578583765112,1.153846153846154,1.153846153846154,local_mutation,31c6d2196ab68af7ae43c25d84c936b8b3b91a390758e6f37ded27009ff1c1be
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,4,improvement,30,0.0018502528678919453,62.891973,0.0007278101429553831,4,12,0.0017271157167530224,1.1764705882352942,1.1764705882352942,local_mutation,a636a2e7d8380f26da14176e9fefbe24fc9a851c1e348c70d204e7eb109d7a1c
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,5,improvement,35,0.002158628345873936,66.539225,0.0007700175483346722,4,12,0.0017271157167530224,1.25,1.25,local_mutation,49e2c52fdb54c878ee26d5b3d816feb2505a45ba85340b357b7ed15d626f2d32
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,6,improvement,370,0.022819785370667325,688.484096,0.007967403222224681,52,156,0.022452504317789293,1.2903225806451613,1.2903225806451613,local_mutation,494e2f9a227ef214d3e1f37d641abda2e22871070c4fb4c382e73c6e5e6ce616
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,7,improvement,6635,0.40921425928210187,21310.023328,0.24660780040616992,947,2841,0.40889464594127806,1.3333333333333333,1.3333333333333333,local_mutation,20b7c6622f9d25e59b0ae6c19f3d6722d8ce86ac81bb3645cd7b529063504f87
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,greedy_partial_lp_bitset,8,improvement,7210,0.44467743925003084,24058.187699,0.2784106173367566,1029,3087,0.44430051813471505,1.346153846153846,1.346153846153846,local_mutation,7048fb601d55a4581e0b6d63ad082f8ae60451321ee50f9c111489b411ec301e
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,incidence_statistics,1,improvement,0,0.0,9.473924,0.00010964286894402935,0,0,0.0,1.0,1.0,initial_or_local,b351aecef4f5bead7229402d5bc85e43e137dd3aa574c19fdaffbed3e76dcb60
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,incidence_statistics,2,improvement,5,0.0002873067861862897,11.884108,0.00013753622004574774,0,0,0.0,1.1111111111111112,1.1111111111111112,local_mutation,d6ed50631674ab8001f0329f71d31b75430b20e3c52a5db2200c33f6046f7463
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,incidence_statistics,3,improvement,5,0.0002873067861862897,12.008534,0.00013897621720122732,0,0,0.0,1.2000000000000002,1.2000000000000002,local_mutation,bb511884ad96f8cd3a017f72ea17ba48b62e1fdebccddcb604888d6ffddc260a
unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics,unit_square,sqstab_exact_grid,sqstab_local_hillclimb,incidence_statistics,4,improvement,5,0.0002873067861862897,12.140802,0.0001405069707717108,0,0,0.0,1.3333333333333333,1.3333333333333333,local_mutation,f4916c61b73385db43e2d1c66d3b116e745a503a17bdd9266aacdc0abcda7b8d
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,1,improvement,0,0.0,8.409299,9.731933798490811e-05,0,0,0.0,1.0,1.0,initial_or_local,fd881a7df1322387b596d74624aea8b593a556612f01ce7c2319d6d050cd8a3e
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,2,improvement,5,0.0003306440946964687,9.324766,0.00010791387652932541,0,0,0.0,1.1428571428571428,1.1428571428571428,local_mutation,5f43a4531731af8ce33c3e7cab5eaef6dbeda4b2007da642422cc9d8d291ef9a
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,3,improvement,15,0.0009919322840894061,20.706552,0.00023963328365302205,2,6,0.000925925925925926,1.2,1.2,local_mutation,d537834229e9e3b8d24e213b21bffbe01082edc2599d527c8382002d10757f00
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,4,improvement,30,0.0019838645681788123,32.560042,0.00037681163818777325,4,12,0.001851851851851852,1.3333333333333333,1.3333333333333333,local_mutation,aa63a733f16741aaa75845267113ea421f5dbf969e8e8daacb11098fabae6534
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,5,improvement,125,0.008266102367411718,101.632431,0.0011761742450490643,17,51,0.00787037037037037,1.3636363636363638,1.3636363636363638,local_mutation,450da3fc268a1abed12097c91b77910e8dc9967b17b8575f772d0b950416d873
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,6,improvement,1630,0.1077899748710488,2344.156892,0.02712851533310918,232,696,0.10740740740740741,1.3793103448275863,1.3793103448275863,local_mutation,14ef655a20596db60a28b20f12231a81592f3ae341494850997e054bbe40a241
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,7,improvement,9620,0.6361592381960058,39215.306155,0.4538318394767616,1374,4122,0.6361111111111111,1.388888888888889,1.388888888888889,local_mutation,dce99311e00a82c0287e92c8b66078cde0895180d96f4f0894c6fd121fe41831
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,8,improvement,9875,0.6530220870255258,41095.287496,0.47558853281470803,1410,4230,0.6527777777777778,1.397058823529412,1.397058823529412,local_mutation,164e5d4e0b903407703490099662896269b2b7a22c2557c477d442c5160dbacb
unit_square/square_direct/coord_mutation/exact_stab_gap_pressure,unit_square,square_direct,coord_mutation,exact_stab_gap_pressure,9,improvement,10000,0.6612881893929374,42034.279839,0.486455326015147,1428,4284,0.6611111111111111,1.4285714285714286,1.4285714285714286,local_mutation,2c7470bc0f75f54d27b318377377c12f2b0017fc59d9bb3ff8450396e7eca797
unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset,unit_square,square_direct,coord_mutation,greedy_partial_lp_bitset,1,improvement,0,0.0,8.673983,0.00010038189724501882,0,0,0.0,1.0,1.0,initial_or_local,21c276937764e62369e027486856e739c03519043acb7fe18b2e612f56490a3b
unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset,unit_square,square_direct,coord_mutation,greedy_partial_lp_bitset,2,improvement,5,0.00034418668685895227,9.402487,0.00010881269699071642,0,0,0.0,1.1428571428571428,1.1428571428571428,local_mutation,ba3626e57515c28360c0285faa30cc6065f45b798cafe330218ee912652da37e
unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset,unit_square,square_direct,coord_mutation,greedy_partial_lp_bitset,3,improvement,35,0.0024093068080126663,95.736784,0.0011079385345874626,4,12,0.0019286403085824494,1.1764705882352942,1.1764705882352942,local_mutation,e71b73fa737b85c28e4dacf754b6e562e77399286471d727635bf71c3a05439f
unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset,unit_square,square_direct,coord_mutation,greedy_partial_lp_bitset,4,improvement,35,0.0024093068080126663,95.899272,0.0011098189687224554,4,12,0.0019286403085824494,1.2000000000000002,1.2000000000000002,local_mutation,e701ec03c0af63fea8d361ace4dff8790be0c6c205570502e715fdeacbf638c3
unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset,unit_square,square_direct,coord_mutation,greedy_partial_lp_bitset,5,improvement,155,0.010669787292627521,240.693451,0.002785486813362555,22,66,0.010607521697203472,1.2068965517241381,1.2068965517241381,local_mutation,77a7f599a277069eea66cdbf912b6b41faa62efd6ca772439aa0d41ba25e5c8c
unit_square/square_direct/coord_mutation/greedy_partial_lp_bitset,unit_square,square_direct,coord_mutation,greedy_partial_lp_bitset,6,improvement,5090,0.35038204722241345,13506.465598,0.1563070439268578,727,2181,0.35053037608486015,1.25,1.25,local_mutation,0030a57e7822d70925d027ff166eabe8ac2182f10863e3987d79460f3af41653
